Id,Target
0,0.151443
1,0.085558
2,0.138688
3,0.513864
4,0.191336
5,0.071866
6,0.626244
7,0.756127
8,0.028231
9,0.227198
10,0.038421
11,0.465703
12,0.324517
13,0.195706
14,0.217211
15,0.117058
16,0.319428
17,0.039793
18,0.184027
19,0.296344
20,0.283095
21,0.107185
22,0.052567
23,0.047492
24,0.1653
25,0.034876
26,0.030946
27,0.419353
28,0.837108
29,0.260018
30,0.250309
31,0.123151
32,0.100467
33,0.032881
34,0.117021
35,0.197139
36,0.670949
37,0.146632
38,0.137389
39,0.548333
40,0.136393
41,0.113837
42,0.451398
43,0.127483
44,0.191403
45,0.505163
46,0.232513
47,0.575168
48,0.685032
49,0.290658
50,0.11564
51,0.426358
52,0.057553
53,0.657278
54,0.254423
55,0.427843
56,0.385991
57,0.096381
58,0.071265
59,0.087665
60,0.182027
61,0.320815
62,0.166356
63,0.61254
64,0.047476
65,0.371606
66,0.52841
67,0.093215
68,0.027695
69,0.065438
70,0.221437
71,0.086162
72,0.244405
73,0.037076
74,0.11959
75,0.143821
76,0.423703
77,0.03069
78,0.210302
79,0.265508
80,0.239359
81,0.20438
82,0.156891
83,0.038396
84,0.231469
85,0.044165
86,0.340473
87,0.083807
88,0.58164
89,0.185167
90,0.102636
91,0.097989
92,0.089238
93,0.178313
94,0.134727
95,0.081529
96,0.268295
97,0.393197
98,0.128208
99,0.375231
100,0.07327
101,0.166658
102,0.172226
103,0.025324
104,0.324359
105,0.290742
106,0.02946
107,0.031379
108,0.184774
109,0.742089
110,0.589574
111,0.315575
112,0.055801
113,0.660558
114,0.427128
115,0.050744
116,0.441555
117,0.102657
118,0.571401
119,0.510462
120,0.265388
121,0.085708
122,0.167372
123,0.709118
124,0.167404
125,0.011708
126,0.074068
127,0.306541
128,0.16789
129,0.045748
130,0.792802
131,0.642369
132,0.237253
133,0.35882
134,0.048309
135,0.18416
136,0.400605
137,0.247971
138,0.706955
139,0.611874
140,0.167552
141,0.264883
142,0.290725
143,0.507045
144,0.187256
145,0.438007
146,0.210011
147,0.111293
148,0.115138
149,0.236396
150,0.116797
151,0.020421
152,0.315894
153,0.196309
154,0.112733
155,0.246794
156,0.012273
157,0.42763
158,0.563896
159,0.163302
160,0.206416
161,0.135897
162,0.304073
163,0.134939
164,0.443523
165,0.069181
166,0.698482
167,0.442715
168,0.249829
169,0.834969
170,0.17958
171,0.694627
172,0.257456
173,0.107308
174,0.044742
175,0.235869
176,0.081389
177,0.28739
178,0.343752
179,0.265158
180,0.174311
181,0.396075
182,0.200004
183,0.022078
184,0.510956
185,0.696245
186,0.254323
187,0.088001
188,0.395272
189,0.366475
190,0.030947
191,0.48657
192,0.447915
193,0.68375
194,0.128483
195,0.052617
196,0.310394
197,0.85047
198,0.338808
199,0.510851
200,0.231596
201,0.171113
202,0.024153
203,0.169182
204,0.179222
205,0.229487
206,0.501235
207,0.664099
208,0.240269
209,0.27751
210,0.215542
211,0.178051
212,0.103714
213,0.580555
214,0.145924
215,0.560442
216,0.185654
217,0.120835
218,0.045837
219,0.418927
220,0.141432
221,0.067253
222,0.106912
223,0.078244
224,0.074107
225,0.094442
226,0.241026
227,0.087133
228,0.321604
229,0.192631
230,0.05613
231,0.106707
232,0.249237
233,0.068451
234,0.151171
235,0.173526
236,0.086135
237,0.141946
238,0.497113
239,0.933038
240,0.282691
241,0.061325
242,0.434371
243,0.185657
244,0.231252
245,0.173105
246,0.225641
247,0.204879
248,0.683048
249,0.089366
250,0.132314
251,0.24146
252,0.449594
253,0.156954
254,0.057902
255,0.082562
256,0.050329
257,0.118026
258,0.123448
259,0.788027
260,0.105296
261,0.140435
262,0.34917
263,0.182227
264,0.389477
265,0.345914
266,0.064126
267,0.112796
268,0.224621
269,0.304943
270,0.153825
271,0.352797
272,0.213509
273,0.413335
274,0.520869
275,0.635561
276,0.050196
277,0.033831
278,0.039686
279,0.025288
280,0.100216
281,0.433339
282,0.063684
283,0.610182
284,0.040158
285,0.055635
286,0.663933
287,0.158253
288,0.078247
289,0.115167
290,0.880707
291,0.093257
292,0.314715
293,0.453931
294,0.110869
295,0.086803
296,0.62026
297,0.074932
298,0.328368
299,0.077195
300,0.129715
301,0.044928
302,0.212346
303,0.214611
304,0.172338
305,0.153905
306,0.243829
307,0.238786
308,0.089077
309,0.791268
310,0.162591
311,0.077434
312,0.034275
313,0.165608
314,0.15559
315,0.251074
316,0.263949
317,0.562226
318,0.475189
319,0.048858
320,0.423738
321,0.430804
322,0.271877
323,0.044018
324,0.059276
325,0.143391
326,0.163283
327,0.440316
328,0.227376
329,0.679682
330,0.03287
331,0.285243
332,0.621525
333,0.343
334,0.132462
335,0.29466
336,0.563557
337,0.352612
338,0.459513
339,0.297665
340,0.190137
341,0.087241
342,0.539008
343,0.204618
344,0.276086
345,0.029033
346,0.606377
347,0.112918
348,0.192438
349,0.18072
350,0.371728
351,0.108746
352,0.163646
353,0.299592
354,0.310554
355,0.837888
356,0.173703
357,0.041327
358,0.221505
